seller_id,product_category_name_english,order_item_id,price,freight_value,seller_zip_code_prefix,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
955fee9216a65b617aa5c0531780ce60,housewares,381,30844.0,4674.099999999993,1157244,12345.0,260810.0,1257.0,574476.0,7970.0,7996.0,4712.0
955fee9216a65b617aa5c0531780ce60,industry_commerce_and_business,35,3760.0,516.5699999999998,157806,1859.0,68739.0,133.0,27900.0,1560.0,990.0,990.0
955fee9216a65b617aa5c0531780ce60,kitchen_dining_laundry_garden_furniture,19,1639.99,471.78999999999996,57384,663.0,10342.0,84.0,122250.0,455.0,740.0,410.0
955fee9216a65b617aa5c0531780ce60,musical_instruments,25,2220.0,348.76000000000005,114768,1423.0,29576.0,134.0,25000.0,687.0,478.0,559.0
955fee9216a65b617aa5c0531780ce60,office_furniture,6,2032.9,430.32000000000005,28692,332.0,4013.0,26.0,91400.0,255.0,132.0,291.0
955fee9216a65b617aa5c0531780ce60,small_appliances,1,320.0,27.08,4782,58.0,566.0,3.0,3150.0,37.0,30.0,21.0
955fee9216a65b617aa5c0531780ce60,sports_leisure,154,15865.889999999994,2737.2400000000002,650352,7680.0,134657.0,864.0,427775.0,7409.0,1452.0,4123.0
955fee9216a65b617aa5c0531780ce60,stationery,52,2501.7400000000002,803.3500000000003,234318,2431.0,34672.0,216.0,33278.0,1164.0,693.0,1095.0
955fee9216a65b617aa5c0531780ce60,telephony,1,48.0,16.11,4782,58.0,1127.0,5.0,600.0,20.0,14.0,12.0
955fee9216a65b617aa5c0531780ce60,toys,4,297.96,50.54,19128,232.0,2804.0,24.0,9000.0,220.0,48.0,140.0
9591fc341b1bfb7ef561e2968ec6e011,fashion_shoes,1,79.9,14.31,4456,41.0,342.0,4.0,450.0,29.0,10.0,22.0
9596c870880d900012f2e8e6e30d06d7,construction_tools_construction,16,3924.7000000000003,1267.5400000000002,481962,593.0,15475.0,66.0,144382.0,617.0,457.0,401.0
9596c870880d900012f2e8e6e30d06d7,housewares,1,58.9,19.6,37074,59.0,436.0,3.0,800.0,43.0,18.0,16.0
9596c870880d900012f2e8e6e30d06d7,industry_commerce_and_business,2,1961.8,411.73,74148,112.0,4058.0,4.0,60000.0,210.0,86.0,92.0
9596c870880d900012f2e8e6e30d06d7,stationery,8,2660.8500000000004,310.21000000000004,296592,432.0,5459.0,14.0,60251.0,370.0,233.0,216.0
9599519be538b98748162a2b48248960,sports_leisure,6,570.0,60.06,15024,156.0,1149.0,6.0,1050.0,60.0,36.0,42.0
95b293867b5862941c9cd74f756a3c68,audio,3,366.70000000000005,40.99,24669,114.0,8719.0,3.0,1828.0,65.0,44.0,51.0
95b293867b5862941c9cd74f756a3c68,telephony,6,281.4,57.13,49338,182.0,4983.0,6.0,550.0,102.0,24.0,70.0
95cca791657aabeff15a07eb152d7841,sports_leisure,1,9.99,18.23,85950,25.0,284.0,1.0,100.0,25.0,5.0,15.0
95e03ca3d4146e4011985981aeb959b9,baby,13,1219.2,229.53000000000003,275730,745.0,13781.0,39.0,54401.0,533.0,555.0,231.0
95e03ca3d4146e4011985981aeb959b9,furniture_decor,27,1513.6000000000001,498.56,487830,1330.0,15329.0,68.0,19060.0,572.0,473.0,407.0
95e03ca3d4146e4011985981aeb959b9,garden_tools,7,268.39,100.90999999999998,148470,336.0,3445.0,14.0,3500.0,167.0,115.0,106.0
95e03ca3d4146e4011985981aeb959b9,health_beauty,5,119.96,61.779999999999994,84840,212.0,4911.0,8.0,2000.0,72.0,64.0,56.0
95e03ca3d4146e4011985981aeb959b9,home_construction,20,1678.8000000000002,287.84999999999997,381780,1044.0,7470.0,108.0,16200.0,576.0,432.0,198.0
95e03ca3d4146e4011985981aeb959b9,housewares,64,2848.860000000001,831.9100000000007,1102920,2982.0,47424.0,149.0,54509.0,1020.0,915.0,975.0
95e03ca3d4146e4011985981aeb959b9,musical_instruments,1,30.0,8.47,21210,55.0,913.0,3.0,700.0,20.0,12.0,14.0
95e03ca3d4146e4011985981aeb959b9,perfumery,16,539.88,214.51999999999998,318150,805.0,5995.0,36.0,6874.0,339.0,355.0,229.0
95e03ca3d4146e4011985981aeb959b9,small_appliances,8,831.92,181.70999999999998,169680,480.0,19504.0,24.0,16400.0,232.0,176.0,192.0
95e03ca3d4146e4011985981aeb959b9,sports_leisure,19,572.0999999999999,263.09000000000003,360570,958.0,11800.0,62.0,12300.0,310.0,426.0,221.0
95e03ca3d4146e4011985981aeb959b9,stationery,2,128.0,36.29,42420,107.0,1088.0,10.0,850.0,44.0,34.0,39.0
95e03ca3d4146e4011985981aeb959b9,toys,17,739.4,272.84,339360,902.0,8544.0,52.0,17350.0,480.0,226.0,266.0
95e03ca3d4146e4011985981aeb959b9,watches_gifts,18,519.85,246.07999999999998,360570,977.0,7505.0,51.0,8050.0,272.0,289.0,221.0
95ec4458365c4d11f452ccf538377619,construction_tools_construction,1,18.9,7.71,13481,53.0,878.0,1.0,150.0,19.0,5.0,25.0
95ec4458365c4d11f452ccf538377619,furniture_decor,29,957.6099999999998,143.62000000000003,175253,612.0,11288.0,18.0,13950.0,337.0,179.0,359.0
95ec4458365c4d11f452ccf538377619,housewares,6,94.5,37.589999999999996,67405,275.0,4410.0,5.0,1000.0,95.0,25.0,125.0
95ec4458365c4d11f452ccf538377619,stationery,12,795.7499999999999,247.75000000000003,161772,673.0,10608.0,60.0,52250.0,315.0,465.0,315.0
95f83f51203c626648c875dd41874c7f,baby,9,269.91,135.16000000000003,338076,461.0,2439.0,9.0,5400.0,225.0,135.0,225.0
95f83f51203c626648c875dd41874c7f,furniture_decor,94,2947.549999999999,1473.889999999999,2178712,2867.0,6811.0,107.0,506800.0,2320.0,1768.0,2320.0
960945e1a9535cbc0cd6ddd35fbe7ae8,construction_tools_construction,25,3127.329999999999,432.58000000000004,207250,1169.0,25396.0,25.0,56300.0,439.0,715.0,874.0
960945e1a9535cbc0cd6ddd35fbe7ae8,garden_tools,1,25.5,19.37,8290,39.0,432.0,1.0,900.0,16.0,27.0,35.0
960945e1a9535cbc0cd6ddd35fbe7ae8,housewares,4,228.9,27.85,24870,144.0,1561.0,4.0,2300.0,106.0,59.0,67.0
9616352088dcf83a7c06637f4ebf1c80,sports_leisure,104,5702.999999999996,1787.5700000000002,8575392,5572.0,24638.0,98.0,131700.0,3720.0,3748.0,2350.0
961dff0a659b4561334372337dd897d9,cool_stuff,4,9946.0,136.56,86040,207.0,11543.0,8.0,3365.0,97.0,47.0,66.0
9646c3513289980f17226a2fc4720dbd,computers_accessories,84,2542.700000000001,1114.0799999999997,867265,3563.0,44850.0,159.0,35000.0,1390.0,873.0,1317.0
9646c3513289980f17226a2fc4720dbd,consoles_games,1,49.9,11.74,12215,51.0,793.0,3.0,400.0,20.0,20.0,20.0
9646c3513289980f17226a2fc4720dbd,cool_stuff,3,314.0,43.51,36645,147.0,642.0,6.0,1266.0,54.0,36.0,45.0
9646c3513289980f17226a2fc4720dbd,electronics,1,33.9,11.74,12215,40.0,166.0,2.0,900.0,30.0,15.0,30.0
96493fab2fbb13a14d0c0e8772eef5c3,computers_accessories,65,18969.0,1212.2300000000007,354368,2691.0,26665.0,64.0,23500.0,1155.0,571.0,1023.0
964ff64dc05b13811c6d0f41e0aa5f6b,home_construction,1,180.0,24.06,4154,58.0,591.0,4.0,1250.0,50.0,20.0,19.0
966cb4760537b1404caedd472cc610a5,watches_gifts,76,51286.05,1649.8199999999995,744000,3316.0,48350.0,217.0,43481.0,1444.0,1186.0,1300.0
9674754b5a0cb32b638cec001178f799,garden_tools,2,165.8,24.740000000000002,8876,104.0,122.0,2.0,1200.0,32.0,70.0,50.0
9674754b5a0cb32b638cec001178f799,home_appliances,24,1418.3200000000002,324.2900000000001,106512,1233.0,3512.0,29.0,83050.0,566.0,781.0,729.0
9674754b5a0cb32b638cec001178f799,housewares,1,189.9,16.09,4438,55.0,462.0,2.0,1600.0,16.0,35.0,25.0
9674754b5a0cb32b638cec001178f799,small_appliances,91,3112.1200000000017,815.1800000000005,301784,3588.0,13897.0,74.0,27675.0,1216.0,2143.0,1820.0
9674754b5a0cb32b638cec001178f799,telephony,2,183.78,34.61,8876,104.0,734.0,2.0,600.0,34.0,50.0,50.0
96804ea39d96eb908e7c3afdb671bb9e,construction_tools_construction,4,2.55,58.760000000000005,116850,75.0,3123.0,15.0,600.0,48.0,12.0,33.0
96804ea39d96eb908e7c3afdb671bb9e,cool_stuff,7,559.65,113.53999999999999,272650,441.0,9842.0,42.0,8750.0,217.0,112.0,161.0
96804ea39d96eb908e7c3afdb671bb9e,electronics,8,259.75,118.64,194750,290.0,9560.0,20.0,500.0,80.0,15.0,60.0
96804ea39d96eb908e7c3afdb671bb9e,fixed_telephony,1,149.95,15.8,38950,63.0,608.0,5.0,150.0,17.0,4.0,12.0
96804ea39d96eb908e7c3afdb671bb9e,sports_leisure,24,2638.7999999999997,448.31999999999994,934800,1512.0,38376.0,120.0,12000.0,600.0,336.0,528.0
968268a686aa05d1f529fb07dff08130,art,1,149.99,14.63,1530,59.0,1030.0,1.0,650.0,26.0,30.0,12.0
968268a686aa05d1f529fb07dff08130,stationery,11,4527.299999999999,188.92000000000002,16830,515.0,4112.0,17.0,11800.0,334.0,232.0,232.0
968ee78631915a63fef426d6733d7422,cool_stuff,2,450.0,71.67,199400,94.0,1532.0,10.0,8800.0,80.0,72.0,60.0
96e5dc09087bad639b4ee193104ec2e5,health_beauty,1,22.9,37.07,28660,30.0,1595.0,2.0,300.0,16.0,16.0,16.0
96e5dc09087bad639b4ee193104ec2e5,sports_leisure,1,79.0,15.47,28660,55.0,1976.0,2.0,1400.0,16.0,27.0,16.0
96f7c797de9ca20efbe14545bed63eec,perfumery,6,138.60000000000002,38.37,42420,150.0,5934.0,3.0,900.0,54.0,48.0,36.0
972d0f9cf61b499a4812cf0bfa3ad3c4,bed_bath_table,98,8089.29,2151.3,7775592,3765.0,93036.0,89.0,216695.0,2340.0,2196.0,2246.0
973f21788dfab357250f69a8dcb7ddee,sports_leisure,44,909.0,536.65,746130,885.0,11071.0,21.0,126000.0,432.0,398.0,260.0
974cf2cb8f4b7add98709c30df02fe10,computers_accessories,32,2907.6799999999985,558.61,473664,1871.0,62558.0,165.0,24200.0,867.0,344.0,508.0
974cf2cb8f4b7add98709c30df02fe10,health_beauty,1,74.99,18.4,14802,57.0,2306.0,1.0,200.0,22.0,10.0,15.0
97512d3fc193b2d1dfcdba0f9d1f0f8a,computers_accessories,14,1458.8700000000001,341.55,107510,657.0,16753.0,73.0,37550.0,785.0,146.0,270.0
977f9f63dd360c2a32ece2f93ad6d306,baby,31,2858.870000000001,934.9799999999999,372750,1152.0,11316.0,26.0,211550.0,1173.0,724.0,1046.0
979e9f8b5b39dd243a2550c8b05aecf0,health_beauty,5,525.0,46.88,16640,137.0,4081.0,4.0,2150.0,64.0,79.0,44.0
97e4a63591ca439a2b8b7efd20e6e19e,furniture_living_room,5,349.95,78.55,102600,160.0,2162.0,5.0,6700.0,155.0,37.0,128.0
97e50a621f8e801f4baf69e08687c192,toys,1,89.9,7.88,4209,37.0,746.0,2.0,500.0,25.0,25.0,15.0
97e995629983723d11830a829bc2b246,books_technical,3,314.70000000000005,59.059999999999995,37812,178.0,2652.0,3.0,2750.0,75.0,15.0,60.0
97e995629983723d11830a829bc2b246,stationery,2,184.8,40.31,25208,115.0,534.0,2.0,2400.0,61.0,45.0,60.0
9803a40e82e45418ab7fb84091af5231,auto,2,69.5,69.19,151802,90.0,2322.0,2.0,400.0,32.0,8.0,22.0
9803a40e82e45418ab7fb84091af5231,computers_accessories,22,3389.5,134.93,531307,364.0,6509.0,13.0,25300.0,188.0,68.0,180.0
9803a40e82e45418ab7fb84091af5231,construction_tools_construction,6,375.0,120.17999999999999,303604,214.0,810.0,4.0,4600.0,84.0,10.0,66.0
9803a40e82e45418ab7fb84091af5231,construction_tools_safety,1,29.75,22.14,75901,49.0,478.0,1.0,100.0,16.0,2.0,11.0
9803a40e82e45418ab7fb84091af5231,fixed_telephony,2,250.0,92.38,151802,114.0,1262.0,2.0,1450.0,44.0,24.0,34.0
9803a40e82e45418ab7fb84091af5231,stationery,1,105.0,22.67,75901,59.0,1532.0,1.0,750.0,17.0,6.0,17.0
9803a40e82e45418ab7fb84091af5231,toys,1,60.0,51.14,75901,55.0,852.0,1.0,350.0,21.0,9.0,16.0
980640c45d7a4635885491d077167e4d,fashion_bags_accessories,9,630.63,170.76,121509,421.0,3668.0,34.0,2150.0,192.0,226.0,108.0
980640c45d7a4635885491d077167e4d,luggage_accessories,1,49.99,18.45,13501,57.0,327.0,4.0,300.0,30.0,20.0,12.0
980640c45d7a4635885491d077167e4d,stationery,4,323.67,53.160000000000004,54004,221.0,3935.0,18.0,1500.0,113.0,158.0,45.0
98115075dd26cb8835946fc6086f5d30,furniture_decor,3,345.97,44.599999999999994,29061,140.0,4009.0,16.0,3717.0,107.0,55.0,73.0
984c273121e743dd14767befe6cb17f5,cool_stuff,1,259.6,21.31,13474,49.0,709.0,1.0,1758.0,35.0,25.0,25.0
9853a239ab7b7ebbdc3a21248d5b8e1f,housewares,5,381.0,90.00999999999999,418010,235.0,3298.0,12.0,10000.0,132.0,168.0,132.0
985c92cc412091f8529c12d7f23d3fef,health_beauty,12,1368.5,238.13,435600,583.0,12589.0,14.0,12667.0,285.0,99.0,190.0
989becdce12ebc39863c2bceab6f3ca1,costruction_tools_tools,1,118.0,17.76,81730,50.0,199.0,1.0,950.0,23.0,14.0,11.0
989becdce12ebc39863c2bceab6f3ca1,garden_tools,5,1622.98,270.24,408650,217.0,3757.0,5.0,5200.0,264.0,180.0,106.0
989becdce12ebc39863c2bceab6f3ca1,sports_leisure,12,6099.9,764.4499999999999,980760,546.0,6091.0,27.0,95700.0,881.0,369.0,414.0
98dac6635aee4995d501a3972e047414,housewares,560,4235.85,2439.5199999999973,395850,9943.0,176814.0,197.0,216250.0,3382.0,4959.0,2586.0
98dddbc4601dd4443ca174359b237166,housewares,2,158.0,53.67,174222,48.0,1522.0,8.0,1900.0,42.0,54.0,42.0
98e164d549402270247f3c96a1a158ef,cool_stuff,2,162.7,24.72,10166,119.0,460.0,7.0,1200.0,110.0,30.0,90.0
98f52e1020fe788c10c0418de4393fec,sports_leisure,1,21.6,15.1,27963,58.0,570.0,1.0,575.0,19.0,15.0,17.0
99002261c568a84cce14d43fcffb43ea,baby,29,3368.0,891.28,2264755,1114.0,30931.0,51.0,109750.0,1080.0,425.0,900.0
99002261c568a84cce14d43fcffb43ea,cool_stuff,7,720.0,209.05000000000004,546665,372.0,5094.0,27.0,3100.0,210.0,47.0,210.0
9906e7aa42a3c067b7c9a564d01c4320,sports_leisure,23,2619.000000000001,496.5999999999999,1393040,858.0,25906.0,17.0,3950.0,257.0,236.0,255.0
994f04b3718c2bab35c2adfa8afecd2a,furniture_decor,2,73.8,27.369999999999997,27824,81.0,719.0,4.0,950.0,68.0,60.0,22.0
994f04b3718c2bab35c2adfa8afecd2a,housewares,65,3282.0000000000036,732.7500000000002,751248,2394.0,17555.0,72.0,63800.0,1674.0,678.0,1514.0
994f04b3718c2bab35c2adfa8afecd2a,watches_gifts,1,89.9,15.39,13912,54.0,364.0,1.0,1050.0,30.0,45.0,11.0
9996ae921c50e8dff411ac69c0b4bb8b,furniture_decor,4,29.700000000000003,43.67,52815,144.0,546.0,6.0,800.0,60.0,15.0,60.0
999f6d9a1c7c81f43be44c6b7d076210,garden_tools,2,28.0,22.83,10538,106.0,1838.0,8.0,600.0,208.0,18.0,24.0
99a25c39b28a74d1151c35c18d178292,baby,21,173.94,44.76,13416,174.0,9114.0,6.0,990.0,108.0,54.0,48.0
99a54764c341d5dc80b4a8fac4eba3fb,furniture_living_room,1,89.0,18.2,3273,43.0,430.0,1.0,13700.0,58.0,40.0,25.0
99a54764c341d5dc80b4a8fac4eba3fb,housewares,104,3333.1600000000003,1260.5799999999997,206199,2889.0,24969.0,63.0,431450.0,1949.0,1780.0,2017.0
99a54764c341d5dc80b4a8fac4eba3fb,kitchen_dining_laundry_garden_furniture,1,9.6,4.49,3273,32.0,249.0,1.0,9350.0,28.0,33.0,28.0
99a54764c341d5dc80b4a8fac4eba3fb,signaling_and_security,1,32.0,15.38,3273,31.0,264.0,1.0,1175.0,45.0,38.0,25.0
99a54764c341d5dc80b4a8fac4eba3fb,toys,1,245.0,18.85,3273,50.0,685.0,1.0,2483.0,42.0,22.0,30.0
99cd94252748d2bdde08e17858233602,pet_shop,2,159.8,21.520000000000003,24802,90.0,828.0,2.0,300.0,46.0,46.0,46.0
99eaacc9e6046db1c82b163c5f84869f,computers_accessories,5,533.98,71.08,72000,155.0,5771.0,10.0,1775.0,102.0,34.0,71.0
99eaacc9e6046db1c82b163c5f84869f,fixed_telephony,5,1166.9,74.79,72000,223.0,3451.0,11.0,1620.0,83.0,43.0,57.0
99eaacc9e6046db1c82b163c5f84869f,telephony,50,9250.69,758.9599999999995,662400,1630.0,28935.0,64.0,12512.0,817.0,440.0,615.0
9a03a4e9eb0b947652fae4f6121a3f5e,baby,4,540.0,131.07,63220,221.0,1310.0,10.0,28900.0,228.0,160.0,100.0
9a03a4e9eb0b947652fae4f6121a3f5e,food_drink,3,957.0,54.150000000000006,47415,164.0,1581.0,6.0,15150.0,111.0,78.0,73.0
9a1aea68d3efa00862ec88c0768037d0,air_conditioning,2,349.8,35.8,31612,98.0,2274.0,2.0,12750.0,83.0,81.0,40.0
9a1aea68d3efa00862ec88c0768037d0,home_appliances_2,7,959.4,156.71000000000004,94836,306.0,5082.0,6.0,16500.0,192.0,192.0,96.0
9a208dee8f95cfdf00760c4d627828ec,health_beauty,1,269.9,26.09,26125,30.0,293.0,1.0,1133.0,30.0,18.0,23.0
9a84ba99f5367fdbd4598363496f1ea2,sports_leisure,16,2284.9800000000005,435.9500000000001,1164816,596.0,15196.0,34.0,14018.0,424.0,110.0,218.0
9aa388272ee334b6ae07bc73706e254a,bed_bath_table,9,678.0,183.46,258202,305.0,3923.0,58.0,9550.0,136.0,95.0,120.0
9ac4f14370b1e24ddc58be041b7f99df,luggage_accessories,1,86.25,23.75,76330,59.0,1616.0,5.0,950.0,27.0,10.0,28.0
9ac4f14370b1e24ddc58be041b7f99df,music,1,54.88,37.29,76330,58.0,799.0,4.0,200.0,30.0,8.0,20.0
9ac4f14370b1e24ddc58be041b7f99df,sports_leisure,3,173.38,61.1,228990,180.0,2893.0,15.0,900.0,80.0,25.0,55.0
9ac75591b69c3402684b6ce0310f22ee,housewares,1,60.5,9.17,2880,60.0,526.0,2.0,750.0,20.0,20.0,20.0
9add47bf45ce8e8c7db6b9cf670b1e09,baby,1,120.99,18.73,83830,47.0,1562.0,2.0,3450.0,30.0,30.0,12.0
9add47bf45ce8e8c7db6b9cf670b1e09,furniture_bedroom,1,79.9,29.08,83830,50.0,633.0,1.0,6100.0,43.0,43.0,27.0
9add47bf45ce8e8c7db6b9cf670b1e09,furniture_decor,36,3729.850000000002,910.3199999999998,2934050,1927.0,37683.0,42.0,112950.0,1553.0,587.0,698.0
9add47bf45ce8e8c7db6b9cf670b1e09,furniture_living_room,3,359.0,30.02,167660,120.0,2966.0,4.0,24800.0,144.0,50.0,44.0
9add47bf45ce8e8c7db6b9cf670b1e09,home_confort,4,339.6,89.89,335320,212.0,4720.0,8.0,7400.0,180.0,60.0,48.0
9add47bf45ce8e8c7db6b9cf670b1e09,market_place,2,199.9,80.0,167660,41.0,371.0,3.0,8500.0,60.0,75.0,52.0
9b00cad94ef3078faf6fba2e792c158f,sports_leisure,1,354.9,18.92,39442,53.0,234.0,2.0,217.0,26.0,11.0,26.0
9b00ed88b7fdb95d6ff76e27c1b52d16,health_beauty,6,60.0,23.34,24645,117.0,2196.0,12.0,450.0,60.0,51.0,66.0
9b00ed88b7fdb95d6ff76e27c1b52d16,sports_leisure,51,1567.88,552.1399999999999,394320,1928.0,80092.0,80.0,118252.0,1080.0,1050.0,1345.0
9b013e03b2ab786505a1d3b5c0756754,drinks,60,2186.4299999999994,630.4300000000002,629750,2552.0,48901.0,89.0,16146.0,1068.0,989.0,992.0
9b013e03b2ab786505a1d3b5c0756754,food,58,651.1700000000002,267.8,309150,1580.0,95142.0,150.0,19321.0,746.0,418.0,416.0
9b013e03b2ab786505a1d3b5c0756754,food_drink,3,130.8,37.95,34350,162.0,10760.0,14.0,14725.0,90.0,60.0,78.0
9b013e03b2ab786505a1d3b5c0756754,health_beauty,110,3490.479999999999,965.8000000000002,893100,4317.0,199626.0,197.0,24179.0,1795.0,1145.0,1380.0
9b013e03b2ab786505a1d3b5c0756754,perfumery,4,313.0,24.47,34350,172.0,11553.0,8.0,550.0,73.0,49.0,49.0
9b013e03b2ab786505a1d3b5c0756754,sports_leisure,72,2255.5199999999995,677.7600000000002,675550,2680.0,138728.0,182.0,24955.0,1362.0,929.0,970.0
9b1050e85becf3ae99c1cf4934c9bc5d,musical_instruments,2,85.14,30.2,78800,72.0,1316.0,6.0,120.0,32.0,12.0,32.0
9b1585752613ec342d03bbab9997ec48,auto,2,3499.98,44.1,45490,96.0,5722.0,2.0,3450.0,54.0,27.0,33.0
9b1585752613ec342d03bbab9997ec48,books_imported,1,749.0,55.96,22745,57.0,3694.0,1.0,300.0,16.0,14.0,16.0
9b1ab052f5fca308ba743ac789ebb2e1,garden_tools,1,154.19,15.25,85200,38.0,606.0,1.0,6200.0,18.0,32.0,18.0
9b1ab052f5fca308ba743ac789ebb2e1,industry_commerce_and_business,1,139.9,16.74,85200,55.0,460.0,3.0,675.0,25.0,30.0,26.0
9b1f656ca3060f8af17a50d8a024b533,auto,4,12.5,28.29,11013,53.0,956.0,2.0,500.0,40.0,40.0,40.0
9b1f656ca3060f8af17a50d8a024b533,costruction_tools_tools,1,28.5,19.39,11013,54.0,332.0,1.0,700.0,35.0,15.0,15.0
9b522ba7eae9e1d04082f267144583cc,furniture_decor,1,1259.0,95.09,4843,25.0,175.0,2.0,3000.0,70.0,55.0,70.0
9b522ba7eae9e1d04082f267144583cc,garden_tools,7,248.60000000000002,52.96,24215,227.0,8271.0,16.0,4500.0,148.0,23.0,148.0
9b76ad3d04236f76bc71c59470305e13,housewares,4,394.70000000000005,61.93,55650,140.0,4978.0,21.0,5450.0,120.0,32.0,68.0
9bade61a92bed55a25d2b67b9f4ed739,baby,4,117.67999999999999,57.12,249015,99.0,312.0,3.0,2250.0,120.0,33.0,105.0
9baf5cb77970f539089d09a38bcec5c3,baby,1,148.99,9.86,13330,31.0,4.0,2.0,855.0,36.0,23.0,28.0
9baf5cb77970f539089d09a38bcec5c3,consoles_games,2,199.98,23.15,26660,50.0,1502.0,10.0,600.0,40.0,4.0,28.0
9baf5cb77970f539089d09a38bcec5c3,cool_stuff,2,1280.98,78.27,26660,86.0,5461.0,9.0,15050.0,71.0,49.0,80.0
9baf5cb77970f539089d09a38bcec5c3,furniture_decor,4,613.96,71.31,53320,167.0,5761.0,4.0,9000.0,150.0,95.0,118.0
9baf5cb77970f539089d09a38bcec5c3,housewares,15,2787.8499999999995,209.15999999999997,199950,626.0,18386.0,25.0,23065.0,604.0,198.0,441.0
9baf5cb77970f539089d09a38bcec5c3,market_place,3,497.97,56.78,39990,110.0,5928.0,9.0,5625.0,72.0,58.0,107.0
9baf5cb77970f539089d09a38bcec5c3,telephony,6,249.95000000000002,77.99000000000001,66650,165.0,1430.0,5.0,1000.0,125.0,10.0,90.0
9bc484c87d79cd4874e05ca182658045,construction_tools_construction,5,833.5,105.06,12110,274.0,6342.0,5.0,38800.0,144.0,98.0,127.0
9bc484c87d79cd4874e05ca182658045,construction_tools_lights,1,58.0,9.34,2422,55.0,325.0,1.0,1450.0,20.0,20.0,20.0
9bc484c87d79cd4874e05ca182658045,garden_tools,1,154.0,10.64,2422,59.0,220.0,2.0,9150.0,39.0,39.0,36.0
9bc484c87d79cd4874e05ca182658045,health_beauty,2,74.5,24.83,4844,112.0,1369.0,7.0,4542.0,61.0,53.0,43.0
9bcdfa7b615b3abb9461d9e3ad9886ae,sports_leisure,36,2126.0699999999997,397.7199999999999,1781060,810.0,6939.0,44.0,13250.0,521.0,211.0,411.0
9bf11dfc0bec77e5a23028043c3c5a8f,auto,1,115.0,17.06,32140,55.0,917.0,1.0,1775.0,36.0,7.0,24.0
9c068d10aca38e85c50202e17b4a7e88,auto,19,2658.9000000000005,449.93000000000006,1349800,922.0,18308.0,41.0,46949.0,428.0,154.0,333.0
9c0e69c7bf2619675bbadf47b43f655a,auto,1,238.81,19.63,12230,55.0,282.0,1.0,850.0,28.0,15.0,22.0
9c0e69c7bf2619675bbadf47b43f655a,computers_accessories,291,33234.07000000007,2875.860000000002,2494920,9430.0,88930.0,204.0,118171.0,5193.0,2780.0,3179.0
9c0e69c7bf2619675bbadf47b43f655a,electronics,4,229.9,4.69,12230,60.0,487.0,1.0,833.0,30.0,21.0,21.0
9c1c0c36cd23c20897e473901a8fb149,food_drink,8,544.97,172.07,81914,353.0,5236.0,25.0,46150.0,245.0,156.0,177.0
9c351405b754cc5ce3e2ecf277bb034a,furniture_decor,1,45.0,14.11,3134,62.0,472.0,1.0,500.0,46.0,10.0,60.0
9c3a1c416c765687bc79a04113269929,housewares,1,74.9,58.9,35547,46.0,1459.0,1.0,5950.0,44.0,2.0,26.0
9c3c24eca51c52b91c1de727d2a2ae06,fashion_bags_accessories,1,59.0,15.16,95020,47.0,243.0,3.0,250.0,16.0,5.0,12.0
9c3c24eca51c52b91c1de727d2a2ae06,sports_leisure,6,248.5,98.5,475100,129.0,7756.0,17.0,500.0,80.0,34.0,60.0
9c4d31c7e46ab03a43fc06e3142afd4e,toys,2,1218.9,43.82000000000001,41570,112.0,4621.0,11.0,2001.0,54.0,25.0,51.0
9c54608f0996c32ae4743089d915f845,housewares,3,194.8,109.92000000000002,263700,148.0,710.0,5.0,2250.0,163.0,23.0,68.0
9c57bc60cfad5ee62d35d3f1ce4593a1,pet_shop,1,180.0,15.43,81200,33.0,299.0,5.0,500.0,20.0,10.0,20.0
9c690ceacd5c66731bf443ea810195cb,garden_tools,9,311.29999999999995,102.87,263550,315.0,2492.0,7.0,6300.0,168.0,91.0,126.0
9c690ceacd5c66731bf443ea810195cb,housewares,5,560.5,146.35,188250,315.0,2485.0,5.0,49750.0,235.0,100.0,300.0
9c7fd21e0aa159b20da593371f08ff7c,computers_accessories,1,174.9,9.97,6180,43.0,1183.0,5.0,650.0,24.0,10.0,16.0
9c7fd21e0aa159b20da593371f08ff7c,fixed_telephony,4,233.70000000000002,36.07,18540,177.0,3564.0,9.0,765.0,48.0,36.0,39.0
9c7fd21e0aa159b20da593371f08ff7c,garden_tools,1,60.0,25.24,6180,58.0,1063.0,1.0,472.0,18.0,19.0,18.0
9c7fd21e0aa159b20da593371f08ff7c,telephony,3,329.7,52.220000000000006,18540,139.0,3591.0,7.0,2547.0,68.0,43.0,60.0
9cad4b68bb993ee401a3c5aaa2bc26dd,health_beauty,20,649.3,114.03000000000003,113400,223.0,5891.0,7.0,3300.0,210.0,210.0,210.0
9cea4682e16655f7da87f406902e989e,stationery,2,54.3,28.619999999999997,167414,70.0,896.0,2.0,800.0,56.0,18.0,36.0
9cf787a239c1aa29dbd76f153dc13f9a,stationery,4,316.0,52.400000000000006,57612,214.0,3018.0,16.0,800.0,64.0,20.0,48.0
9d213f303afae4983637247556438ede,bed_bath_table,4,47.7,73.11,44820,129.0,505.0,10.0,292.0,75.0,24.0,57.0
9d39404483343dd55c7ae254494d8388,telephony,10,293.2,141.08,10440,396.0,2426.0,16.0,2276.0,169.0,58.0,113.0
9d489893ff6af05029671b785f54b998,construction_tools_lights,4,218.9,78.84,54452,159.0,1625.0,4.0,4950.0,136.0,35.0,133.0
